0.4688768228092709,0.24272049805720897,0.32921786184021185,0.9654228578288496,0.4788341359776811,0.11457521968935203,0.877394399950597,0.5214614468539334,0.15879272076308804,0.7833691003210742,0.5204014438550164,0.5417490295657058,0.9710581976231798,0.9868470341547111,0.08634664175956808,0.279144543512581,0.8467379636948735,
0.2711922549006571,0.06571947472251805,0.5156384784638735,0.5145715531761786,0.275224491761225,0.0654562743819791,0.023862548187205013,0.19576966379607674,0.7136233903754948,0.5145253748685195,0.6489271830271399,0.44521094035411257,0.7003700992757612,0.7892609244778458,0.8362833453206233,0.7555736090152919,0.004843493773471597,
0.8327272037710645,0.7486787954416256,0.9307375108486677,0.2288249552400945,0.8464461920491133,0.37624529995484557,0.5650942997650668,0.0587132791265349,0.11185507929109062,0.9972053659309297,0.5937169284657792,0.1347026597093085,0.9659186462749366,0.40086516236716574,0.8599647224639645,0.5642987795086648,0.398878669499662,
0.4306011667050236,0.3548035755030975,0.08019193370742883,0.16925911328189425,0.2582353279330545,0.09037603568441588,0.2594636112557571,0.40582898375683363,0.6006239183194797,0.9451262767964212,0.6358059721374929,0.7395202623147497,0.9755065104718068,0.9951684757721234,0.6590742857180156,0.8196229315796645,0.5710120864670137,
0.7154754508230933,0.056816594014650446,0.08337458812879528,0.5562659477070173,0.5664672756088427,0.3500355247244544,0.7328559986771819,0.7081687763587035,0.7358808856333339,0.7536414947189138,0.9490528500438851,0.5380679605433142,0.46279273654999753,0.3224567952689815,0.09132194105063396,0.3657928639099044,0.20953386671772167,
0.20406858206214273,0.030932417332166562,0.15368852923439058,0.037031852218566974,0.1805464016495476,0.3886428859018475,0.3852399082439394,0.16234807310476074,0.16521251724026131,0.5391564516087632,0.7338876561320657,0.3524844450192052,0.3646314829184163,0.8831318809638168,0.09164878202670146,0.5192050933974813,0.001997025430212185,
0.12178816068359044,0.2238691223554029,0.48077706047709234,0.4415732160952115,0.6599754935213352,0.8293187182160433,0.9272683056257187,0.6206572946468424,0.9435476048901679,0.89336852494449,0.14855064781399996,0.5000001862709618,0.10322009837482149,0.6778444019617494,0.788344731894239,0.6152929161163422,0.031429889658241006,
0.9452525979022066,0.7233451320649384,0.46009625230944884,0.03559639298295325,0.814476422759871,0.4754802482767959,0.6454275324964959,0.43637675798199493,0.8828939483567492,0.051237540421068206,0.3840651502440864,0.1905060225429549,0.3996185845124044,0.009854379254030432,0.6451766075846758,0.3452299346304266,0.07198996537759172,
0.3650697032910706,0.3130094559389409,0.7454644226432106,0.16284452614771205,0.5041683718029172,0.8751858400633346,0.6338644099500956,0.7230103136956108,0.01859761329507459,0.4165329068738254,0.1975874669685388,0.35231495833647863,0.2831242737493429,0.4174051693581191,0.7419370082794681,0.3370478058561277,0.7052313757432082,
0.7217487705151718,0.16210239820679762,0.2409599617580217,0.6177062951322555,0.6141851513876421,0.40896404913087947,0.5303841631293124,0.5879342180665813,0.592746782083098,0.5532152610909202,0.6294676560063306,0.7949294690478774,0.13285522091524438,0.03362933247984379,0.3364490869658223,0.9577453368644666,0.08091301152025421,
