generation,best_fitness,mean_fitness,std_fitness,best_ever,mean_links,max_links
0,0.7846183117850007,0.13537072875765147,0.21850687211199335,0,15.275,37
1,1.5351704656962621,0.29963799148672243,0.39738159112461846,0.7846183117850007,13.075,32
2,1.846990601541797,0.34751105318728487,0.44085216366563973,1.5351704656962621,13.025,42
3,1.846990601541797,0.2731557999213136,0.3643068374180102,1.846990601541797,12.25,42
4,1.846990601541797,0.336172284730346,0.3663918854529046,1.846990601541797,11.7,40
5,1.846990601541797,0.32844654209029045,0.436162654244218,1.846990601541797,9.825,37
6,1.846990601541797,0.3194144353962812,0.391365658312904,1.846990601541797,9.6,37
7,1.846990601541797,0.46686546040352994,0.4487164743484336,1.846990601541797,9.975,57
8,1.846990601541797,0.43182584252231637,0.3770431764460135,1.846990601541797,11.6,85
9,1.846990601541797,0.4722261580073127,0.4002160349824192,1.846990601541797,8.95,37
10,1.846990601541797,0.5348643393795758,0.3781130400442207,1.846990601541797,10.6,49
11,1.846990601541797,0.5685113848576047,0.3541680725819821,1.846990601541797,7.7,37
12,1.846990601541797,0.6669934435343976,0.299069555615162,1.846990601541797,3.775,37
13,1.846990601541797,0.6183947625191989,0.34745648683300356,1.846990601541797,3.85,37
14,1.846990601541797,0.6136357071418209,0.3467580336023355,1.846990601541797,4.575,37
15,1.846990601541797,0.7104221210785129,0.2626327293839443,1.846990601541797,4.425,40
16,1.846990601541797,0.6209065704993073,0.3292927293964749,1.846990601541797,4.975,40
17,1.846990601541797,0.6237980878016376,0.36956489785625274,1.846990601541797,4.425,37
18,1.846990601541797,0.5314206268912296,0.3678617834915582,1.846990601541797,6.4,41
19,1.846990601541797,0.5936677771511722,0.3335040463053553,1.846990601541797,5.825,37
20,1.846990601541797,0.542352183510346,0.36974549313388905,1.846990601541797,4.875,37
21,1.846990601541797,0.6892364831352864,0.27269399218275825,1.846990601541797,2.925,37
22,1.846990601541797,0.7121572098093976,0.25783397452398127,1.846990601541797,2.625,37
23,1.846990601541797,0.6507560761875715,0.309964753105269,1.846990601541797,2.675,37
24,1.846990601541797,0.643216735674333,0.32292570704395823,1.846990601541797,4.2,37
25,1.846990601541797,0.6962697885920766,0.25649468868281233,1.846990601541797,2.95,37
26,1.846990601541797,0.677222143149747,0.2939088158045495,1.846990601541797,3.8,39
27,1.846990601541797,0.6153331269083562,0.33834178532518433,1.846990601541797,5.425,43
28,1.846990601541797,0.615177306353546,0.3639458564376738,1.846990601541797,5.95,42
29,1.846990601541797,0.5668275672747559,0.34991516957083685,1.846990601541797,3.625,37
30,1.846990601541797,0.7014023474818938,0.2642383921813385,1.846990601541797,3.375,49
31,1.846990601541797,0.7390549917756444,0.24943268309633376,1.846990601541797,2.65,37
32,1.846990601541797,0.6946224716053896,0.27444250517315943,1.846990601541797,2.7,37
33,1.846990601541797,0.6457073845824365,0.32152479799477685,1.846990601541797,3.575,37
34,1.846990601541797,0.6174611358443203,0.33346717597761294,1.846990601541797,4.475,37
35,1.846990601541797,0.616311593161792,0.32732850471187,1.846990601541797,3.55,37
36,1.846990601541797,0.6162447588411583,0.33493249217852006,1.846990601541797,2.75,37
37,1.846990601541797,0.6811353354477657,0.2826331647429016,1.846990601541797,3.25,37
38,1.846990601541797,0.6678866775804863,0.2863280150176424,1.846990601541797,2.675,37
39,1.846990601541797,0.6685874512124365,0.2938393163390596,1.846990601541797,3.45,40
40,1.846990601541797,0.6554734272019516,0.31068512188860414,1.846990601541797,4.375,51
41,1.846990601541797,0.65000249910678,0.36412461495874343,1.846990601541797,5.425,49
42,1.846990601541797,0.5586044938336137,0.37138318578495705,1.846990601541797,6.0,78
43,1.846990601541797,0.6140901476790841,0.31940369880275854,1.846990601541797,3.2,37
44,1.846990601541797,0.6147812105934467,0.33546213194614266,1.846990601541797,3.925,37
45,1.846990601541797,0.6478607255666875,0.34661427213285345,1.846990601541797,4.2,37
46,1.846990601541797,0.5361138912704309,0.36509340268203544,1.846990601541797,4.65,37
47,1.846990601541797,0.6160413007934897,0.3414027528549925,1.846990601541797,5.7,43
48,1.846990601541797,0.6705568946744945,0.2967054893480007,1.846990601541797,3.525,37
49,1.846990601541797,0.6487026046408998,0.3227140674478377,1.846990601541797,5.125,37
50,1.846990601541797,0.6221242012160884,0.3224623340041916,1.846990601541797,4.7,37
51,1.846990601541797,0.625260595686353,0.3392582243326513,1.846990601541797,4.95,37
52,1.846990601541797,0.6800428292453826,0.2874377033480011,1.846990601541797,3.125,37
53,1.846990601541797,0.6703531271598319,0.3085764096023352,1.846990601541797,5.125,52
54,1.846990601541797,0.595175048248828,0.3557381035693992,1.846990601541797,4.175,37
55,1.846990601541797,0.6572571246489441,0.31402087617960445,1.846990601541797,4.175,40
56,1.846990601541797,0.6857234002071181,0.2869115359708986,1.846990601541797,2.575,37
57,1.846990601541797,0.5578090057650914,0.36666237333887,1.846990601541797,2.75,37
