generation,best_fitness,mean_fitness,std_fitness,best_ever,mean_links,max_links
0,1.1276077575864918,0.1865652000390081,0.2658096543181436,0,31.7,112
1,1.2424455508047043,0.254990121520123,0.3256953347692224,1.1276077575864918,22.183333333333334,70
2,1.2424455508047043,0.2977158312308321,0.34081580636011416,1.2424455508047043,17.833333333333332,67
3,1.2424455508047043,0.3276902977075505,0.3952441482459338,1.2424455508047043,14.816666666666666,100
4,1.553458457242184,0.3935025652667011,0.4406239453012737,1.2424455508047043,9.033333333333333,29
5,1.553458457242184,0.4168344026631719,0.46842879490440104,1.553458457242184,8.833333333333334,29
6,1.553458457242184,0.48371391356479193,0.5209142637400291,1.553458457242184,7.666666666666667,26
7,1.7568724864653948,0.5004234166584426,0.5502678300983888,1.553458457242184,5.0,22
8,1.7568724864653948,0.5599898700628958,0.5425268141610069,1.7568724864653948,5.15,28
9,1.7568724864653948,0.6147482646838973,0.5497948639967972,1.7568724864653948,4.85,16
10,1.7568724864653948,0.4828660427392547,0.5813681259723341,1.7568724864653948,4.533333333333333,15
11,1.7568724864653948,0.5090318573479214,0.5871372375348555,1.7568724864653948,4.033333333333333,16
12,1.7568724864653948,0.5372637883654636,0.6052392708738386,1.7568724864653948,3.783333333333333,9
13,1.7568724864653948,0.5317967567577372,0.6400412609781109,1.7568724864653948,4.233333333333333,14
14,1.7568724864653948,0.5318286583248416,0.6367273487512696,1.7568724864653948,3.8666666666666667,10
15,1.7727777978622374,0.6627804461333062,0.6916874556219405,1.7568724864653948,4.316666666666666,15
16,1.7727777978622374,0.6772609336424075,0.6825971397177488,1.7727777978622374,3.75,10
17,1.7727777978622374,0.6818040278477409,0.6857262010546055,1.7727777978622374,4.233333333333333,13
18,1.7915438122061265,0.6147028684437229,0.6754511273036796,1.7727777978622374,4.15,13
19,1.7915438122061265,0.6479991598933413,0.6701589022976877,1.7915438122061265,4.15,11
20,1.8037973844414525,0.5251266459159617,0.6268429783494937,1.7915438122061265,3.75,16
