generation,best_fitness,mean_fitness,std_fitness,best_ever,mean_links,max_links
0,1.3399042018459595,0.27724464082833344,0.35367350039288115,0,14.5,81
1,1.3399042018459595,0.31107176083894106,0.37174947854073537,1.3399042018459595,10.8,33
2,1.3399042018459595,0.2309697237338273,0.27982006931545483,1.3399042018459595,10.85,46
3,1.645006830171438,0.3431061195238284,0.42875104419813803,1.3399042018459595,9.9,46
4,1.645006830171438,0.2993844014335393,0.38166129296560136,1.645006830171438,9.825,46
5,1.645006830171438,0.36874107207277557,0.4133471993604056,1.645006830171438,10.65,88
6,1.645006830171438,0.32179276769706533,0.4240651183630576,1.645006830171438,9.6,46
7,2.119945279948082,0.4186703161748646,0.5116293676220574,1.645006830171438,9.725,46
8,2.119945279948082,0.3979501713299507,0.4887362906570755,2.119945279948082,9.7,43
9,2.119945279948082,0.519769245460161,0.5284677461786285,2.119945279948082,8.65,40
10,2.119945279948082,0.5146065584015044,0.5306663266921476,2.119945279948082,7.4,19
11,2.119945279948082,0.3899202795958619,0.4830943349174081,2.119945279948082,6.925,37
12,2.119945279948082,0.35270070464292214,0.4768895104543875,2.119945279948082,7.525,21
13,2.119945279948082,0.427119075159392,0.4833029229382414,2.119945279948082,6.425,13
14,2.1721342561297066,0.5114940814617082,0.5440241643595572,2.119945279948082,6.5,13
15,2.1721342561297066,0.4779828419418005,0.49208741693717883,2.1721342561297066,5.375,13
16,2.1721342561297066,0.39155665063862644,0.5594862413359553,2.1721342561297066,7.05,22
17,2.1721342561297066,0.37293902521041494,0.44311016971880934,2.1721342561297066,5.425,20
18,2.1721342561297066,0.3806576676556203,0.47117201282779725,2.1721342561297066,5.0,20
19,2.6341420623693237,0.3417780112618196,0.5545486370039666,2.1721342561297066,4.8,16
20,2.6341420623693237,0.3925943454535874,0.5607372643002005,2.6341420623693237,4.625,12
21,2.6341420623693237,0.6097459350320676,0.7670570511000079,2.6341420623693237,4.875,13
22,2.6341420623693237,0.358824723677224,0.48367685937617955,2.6341420623693237,5.025,21
23,2.6341420623693237,0.41713599805135837,0.5851973931009412,2.6341420623693237,3.975,12
24,3.10392830862588,0.5399756416456901,0.6972323611469359,2.6341420623693237,3.75,10
25,3.10392830862588,0.47960350752868486,0.6832294837514479,3.10392830862588,3.625,10
26,3.10392830862588,0.5206495003891305,0.6782096764802816,3.10392830862588,4.7,27
27,3.10392830862588,0.3982960001347614,0.6577064896019548,3.10392830862588,4.125,9
28,3.10392830862588,0.3136897980972413,0.5265157808988512,3.10392830862588,4.375,11
29,3.10392830862588,0.5228401700799841,0.7979863819182258,3.10392830862588,4.925,10
30,3.10392830862588,0.40307327268479093,0.6510165971094417,3.10392830862588,5.125,11
31,3.10392830862588,0.4583687156305093,0.5901023272846131,3.10392830862588,5.175,21
32,3.10392830862588,0.3089487005454015,0.5329405885846223,3.10392830862588,5.85,21
33,3.10392830862588,0.45278016809942156,0.6936343692614141,3.10392830862588,4.7,11
34,3.10392830862588,0.4927903111690265,0.6575866568169738,3.10392830862588,5.75,16
35,3.10392830862588,0.47833674473970705,0.7972997134540383,3.10392830862588,5.6,15
36,3.10392830862588,0.551372882149612,0.7965180030483243,3.10392830862588,5.2,11
37,3.10392830862588,0.612686718634414,0.9625591416232231,3.10392830862588,4.325,11
38,3.10392830862588,0.43954852264454686,0.646218724021971,3.10392830862588,4.25,9
39,3.10392830862588,0.33221174464360503,0.5419562384858378,3.10392830862588,4.475,11
40,3.10392830862588,0.3612217714319045,0.5232063701756808,3.10392830862588,4.5,15
41,3.10392830862588,0.44745344144089094,0.5262241835214545,3.10392830862588,5.125,16
42,3.10392830862588,0.3612364290439564,0.5441717308400001,3.10392830862588,4.8,15
43,3.10392830862588,0.5647453670312371,0.5925158123844756,3.10392830862588,4.25,21
44,3.10392830862588,0.37976753496965626,0.5532611925403051,3.10392830862588,4.325,21
45,3.10392830862588,0.45555512146786725,0.566984829908105,3.10392830862588,4.45,15
46,3.10392830862588,0.5449344418221743,0.6486358805786723,3.10392830862588,4.4,15
47,3.10392830862588,0.45425027399229656,0.5385520646699853,3.10392830862588,3.45,15
48,3.10392830862588,0.5373600071941314,0.6227010189939781,3.10392830862588,2.9,13
49,3.10392830862588,0.5844596211898045,0.6409744054326418,3.10392830862588,3.05,19
50,3.10392830862588,0.6556064630904465,0.6632920486802578,3.10392830862588,3.275,13
51,3.10392830862588,0.5985202344794042,0.6236384109784953,3.10392830862588,3.325,12
52,3.10392830862588,0.6622273835017843,0.6187570093707595,3.10392830862588,2.925,9
53,3.10392830862588,0.5816147559982225,0.5236846918761837,3.10392830862588,2.975,19
54,3.10392830862588,0.7164902006501946,0.43758234547966723,3.10392830862588,1.775,7
55,3.10392830862588,0.6762088976695159,0.5733952619259541,3.10392830862588,2.125,7
56,3.10392830862588,0.5644013292080923,0.5117899196690224,3.10392830862588,2.225,7
57,3.10392830862588,0.6421789000895591,0.4754158432924916,3.10392830862588,1.95,7
58,3.10392830862588,0.6528920172762079,0.47516082561141776,3.10392830862588,2.025,7
59,3.10392830862588,0.6793034285208543,0.4629255024414338,3.10392830862588,1.725,7
60,3.10392830862588,0.7352984661324947,0.5963757320200443,3.10392830862588,2.5,7
61,3.10392830862588,0.6647772192775385,0.48526302263595955,3.10392830862588,3.0,10
62,3.10392830862588,0.6015379607862295,0.49064969244412326,3.10392830862588,3.55,11
63,3.10392830862588,0.6248237217757672,0.4897727998002499,3.10392830862588,2.55,7
64,3.10392830862588,0.5950597213022184,0.5082303180859024,3.10392830862588,2.7,9
65,3.10392830862588,0.596505696772029,0.5011187364420152,3.10392830862588,2.95,15
66,3.10392830862588,0.6231370441735979,0.5395407207832429,3.10392830862588,3.175,15
67,3.10392830862588,0.6185746516192143,0.4782085990399859,3.10392830862588,2.975,15
68,3.10392830862588,0.6056579223374203,0.5002733142264354,3.10392830862588,1.925,7
69,3.10392830862588,0.745636565451384,0.4069765369121611,3.10392830862588,2.25,9
70,3.10392830862588,0.6872054029230591,0.4564232419840728,3.10392830862588,2.225,9
71,3.10392830862588,0.6642467865030622,0.4702516656685269,3.10392830862588,2.275,10
72,3.10392830862588,0.7208766423241622,0.41657352983801216,3.10392830862588,2.25,7
73,3.10392830862588,0.6629301207966647,0.4733255314654086,3.10392830862588,2.225,7
74,3.10392830862588,0.673646221070597,0.4650785462219031,3.10392830862588,2.175,10
75,3.10392830862588,0.734451406232844,0.49294950182333536,3.10392830862588,2.125,7
76,3.10392830862588,0.7298977976297447,0.6065516442787747,3.10392830862588,2.7,15
77,3.10392830862588,0.6329511452179448,0.6483764559905164,3.10392830862588,2.775,7
78,3.10392830862588,0.5797800571949934,0.5355145451487199,3.10392830862588,2.425,9
79,3.10392830862588,0.6012369010100241,0.5013256685645607,3.10392830862588,1.95,7
80,3.10392830862588,0.671299974676846,0.46377609872885955,3.10392830862588,1.2,7
81,3.10392830862588,0.7530303065313856,0.427216082700747,3.10392830862588,1.9,7
82,3.10392830862588,0.6581359203644649,0.474981446403306,3.10392830862588,1.95,7
83,3.10392830862588,0.7231002316924041,0.6254470466873102,3.10392830862588,2.525,7
84,3.10392830862588,0.5686504262014258,0.5194280709108048,3.10392830862588,3.075,16
85,3.10392830862588,0.6630081967248721,0.4701753813911317,3.10392830862588,2.7,15
86,3.10392830862588,0.6365316067366951,0.49876035365364996,3.10392830862588,2.85,15
87,3.10392830862588,0.5852489604435231,0.5303642900727891,3.10392830862588,2.25,11
88,3.10392830862588,0.7000957647742827,0.44798905117157645,3.10392830862588,1.75,7
89,3.10392830862588,0.7465713013449797,0.42513593783082065,3.10392830862588,2.1,9
90,3.10392830862588,0.7490343228950139,0.5422410399655293,3.10392830862588,2.325,9
91,3.10392830862588,0.6410955371900463,0.5084261874228322,3.10392830862588,2.15,7
92,3.10392830862588,0.7441114182795248,0.6530519750490857,3.10392830862588,2.55,7
93,3.10392830862588,0.6243087621524286,0.6448528925330221,3.10392830862588,3.225,13
94,3.10392830862588,0.5812928113719336,0.49721244290555533,3.10392830862588,2.65,7
95,3.10392830862588,0.5812803876517908,0.5010693661052935,3.10392830862588,2.25,9
