iteration,fittest,mean_fitness,mean_links,max_links
95,7.471466196216795,1.9983092943633973,3.45,13
96,7.471466196216795,2.1790934716570356,3.8,16
97,7.471466196216795,2.304782134619042,2.9,16
98,7.471466196216795,2.364581033507539,3.175,13
99,7.474717812657824,2.4205139455205504,3.8,13
100,7.474717812657824,2.614491594636255,3.975,22
101,7.712579425938921,2.6091356040417044,4.125,16
102,7.712579425938921,2.537796471531872,5.575,16
103,7.712579425938921,2.38413595043525,4.725,16
104,7.712579425938921,2.2827248222570145,4.125,16
105,7.712579425938921,2.3274800995754132,3.1,10
106,7.712579425938921,2.4045591959641492,2.625,9
107,7.712579425938921,2.403339073255092,2.825,13
108,7.712579425938921,2.446954567875056,2.825,10
109,7.712579425938921,2.3491774671154273,3.0,10
110,7.712579425938921,2.308180418257763,3.7,13
111,7.712579425938921,2.4782467567524322,3.125,10
112,7.712579425938921,2.3751152864951965,2.975,15
113,7.712579425938921,2.535899283160269,2.975,15
114,7.712579425938921,2.42190439288022,3.5,13
115,7.712579425938921,2.449231394142429,3.275,21
116,7.712579425938921,2.273453736874843,3.6,21
117,7.712579425938921,2.1354448136640216,3.15,10
118,7.712579425938921,2.212664624399607,2.575,9
119,7.712579425938921,2.438913251832122,2.875,9
120,7.712579425938921,2.3238256616529074,3.55,13
121,7.712579425938921,2.196025203653129,4.675,13
122,7.712579425938921,2.1019863608417433,3.6,13
123,7.712579425938921,2.285738077967832,3.175,13
124,7.712579425938921,2.1881744141658346,3.65,14
125,7.712579425938921,2.251245926121322,4.775,17
126,7.712579425938921,2.068272028083664,4.225,16
127,7.712579425938921,2.002783820750916,4.675,19
128,7.712579425938921,2.1898451438117412,5.375,28
129,7.712579425938921,2.164935450308307,4.5,13
130,7.712579425938921,2.0098902423298695,4.7,19
131,7.712579425938921,2.063480688981337,4.275,22
132,7.712579425938921,2.103189258106915,4.05,15
133,7.712579425938921,2.22986327815306,3.275,9
134,7.712579425938921,1.9729734926714246,3.475,10
135,7.712579425938921,2.0689281909074735,3.425,13
136,7.712579425938921,2.1057116574104318,3.275,19
137,7.712579425938921,2.3370473268399152,4.025,19
138,7.712579425938921,2.4985192218045653,4.2,13
139,7.712579425938921,2.4213042577887003,2.825,10
140,7.712579425938921,2.3159516171457173,3.525,13
141,7.712579425938921,2.1913444327326252,4.0,15
142,7.712579425938921,2.24184769245565,3.3,21
143,7.712579425938921,2.412285804051644,3.1,21
144,7.712579425938921,2.2261805004921795,2.6,13
145,7.712579425938921,2.1825037031246497,2.375,10
146,7.712579425938921,2.3484872459673127,2.9,9
147,7.712579425938921,2.3552788889544116,3.0,13
148,7.712579425938921,2.457478373374868,2.775,13
149,7.712579425938921,2.488131529958432,4.075,13
150,7.712579425938921,2.303333427692743,4.475,13
151,7.712579425938921,2.0409030256591345,4.225,13
152,7.712579425938921,2.211281934290199,4.875,15
153,7.712579425938921,2.0241032222986894,5.625,16
154,7.712579425938921,2.090103774305929,5.15,16
155,7.712579425938921,2.209974506002112,5.25,16
156,7.712579425938921,2.2885907170231414,3.9,13
157,7.712579425938921,2.2935909620843895,4.425,16
158,7.712579425938921,2.2793979244067546,5.125,31
159,7.712579425938921,1.9247173833260525,3.725,16
160,7.712579425938921,1.9987956100589475,3.925,13
161,7.712579425938921,2.10598513971599,3.3,13
162,7.7777324396326195,2.227460938329916,3.85,27
163,7.7777324396326195,2.2365935892579456,4.65,13
164,7.7777324396326195,2.1020111109154223,4.65,13
165,7.7777324396326195,2.148134918048652,4.775,13
166,7.7777324396326195,2.204994305511044,4.8,13
167,7.7777324396326195,2.1906486218878705,5.525,14
168,7.7777324396326195,2.223877412037985,5.875,40
169,7.7777324396326195,2.018305723169577,5.05,31
170,7.7777324396326195,2.0198737879668536,5.275,31
171,7.7777324396326195,2.186468943732822,4.775,27
172,7.7777324396326195,2.1321227956827835,5.025,27
173,7.7777324396326195,2.0433359608360773,4.15,27
174,7.7777324396326195,2.041092569813018,3.875,27
175,7.7777324396326195,2.196200148692244,3.85,13
176,7.7777324396326195,2.2331052418474338,4.15,13
177,7.7777324396326195,2.4482318554200755,4.3,13
178,7.7777324396326195,2.031836270381709,3.6,13
179,7.7777324396326195,2.331858574912481,3.725,13
180,7.7777324396326195,2.308190593489136,4.225,13
181,7.7777324396326195,2.312063948771929,2.85,10
182,7.7777324396326195,2.4794820856491624,2.925,10
183,7.7777324396326195,2.568478290077863,2.825,9
184,7.7777324396326195,2.5556340699443436,3.275,15
185,7.7777324396326195,2.4936353566546927,3.2,18
186,7.7777324396326195,2.272165414555255,3.875,25
187,7.7777324396326195,2.2419528855946487,2.775,13
188,7.7777324396326195,2.464948221334502,3.125,11
189,7.7777324396326195,2.2365863373082044,3.325,12
190,7.7777324396326195,2.306785523110188,3.275,13
191,7.7777324396326195,2.226743828144347,3.35,10
192,7.7777324396326195,2.4565191299747395,3.5,10
193,7.7777324396326195,2.2574635099173657,4.375,27
194,7.7777324396326195,2.362620422633718,3.75,13
195,7.7777324396326195,2.292639353781434,3.825,13
196,7.7777324396326195,2.5668875662876145,3.925,13
197,7.7777324396326195,2.2576182781059906,4.25,13
198,7.7777324396326195,2.277401530291345,4.525,15
199,7.7777324396326195,2.1842957762733235,3.8,10
200,7.7777324396326195,2.051281381120865,4.475,13
201,7.7777324396326195,2.3108184906640203,4.05,13
202,7.7777324396326195,2.1840439337113082,4.575,27
203,7.7777324396326195,2.2753262266637053,4.8,16
204,7.7777324396326195,2.097016232349792,5.35,16
205,7.7777324396326195,2.3717391800357452,6.5,14
206,7.7777324396326195,2.239854746277488,6.1,15
207,7.7777324396326195,2.1563246359807398,4.325,13
208,7.7777324396326195,2.2359777071591322,4.35,16
209,7.7777324396326195,2.2622549035364385,6.4,23
210,7.7777324396326195,2.045276731163114,5.35,19
211,7.7777324396326195,2.509001981703155,5.375,19
212,7.7777324396326195,2.273732984910743,5.15,33
213,7.7777324396326195,2.3880751477494724,5.3,33
214,7.7777324396326195,2.2946103741055985,5.3,13
215,7.7777324396326195,2.154737248732559,4.8,13
216,7.7777324396326195,2.3252888757967076,5.8,16
217,7.7777324396326195,2.3118522956059033,5.75,19
218,7.7777324396326195,1.9771007219666874,6.1,13
219,7.7777324396326195,2.073632746338774,5.175,15
220,7.7777324396326195,2.0990797849093132,3.825,13
221,7.7777324396326195,2.0638754048376384,4.675,16
222,7.7777324396326195,2.269602702027347,3.625,16
223,7.7777324396326195,2.2990856526229058,3.075,16
224,7.7777324396326195,2.1896295815971434,2.925,9
225,7.7777324396326195,2.185475186829398,3.4,15
226,7.7777324396326195,2.220312833359936,2.525,15
227,7.7777324396326195,2.052577690446925,3.3,40
228,7.7777324396326195,1.9883582530695008,3.625,40
229,7.7777324396326195,2.2888079459724295,3.175,13
230,7.7777324396326195,2.100488936798778,2.775,13
231,7.7777324396326195,2.151070873783068,3.175,13
232,7.7777324396326195,2.2384628082469624,4.725,13
233,7.7777324396326195,2.1141515972946214,3.925,13
234,7.7777324396326195,2.1575914362267463,3.5,16
235,7.7777324396326195,2.1792174665634567,3.975,16
236,7.7777324396326195,2.104124360805293,3.925,13
237,7.7777324396326195,2.1418537447313613,3.875,13
238,7.7777324396326195,2.1670591670979134,3.925,15
239,7.7777324396326195,2.2152031140192596,4.375,13
240,7.7777324396326195,2.3715255888590008,4.725,14
241,7.7777324396326195,2.19851820358514,4.15,14
242,7.7777324396326195,2.361724938771971,4.85,14
243,7.7777324396326195,2.474528140186494,5.675,40
244,7.7777324396326195,2.302443142627588,3.8,13
245,7.7777324396326195,2.1506011722314313,4.425,13
246,7.7777324396326195,2.0086517711866687,6.025,21
247,7.7777324396326195,2.02969342900181,4.875,40
248,7.7777324396326195,1.8896978197302041,3.05,13
249,7.7777324396326195,2.0132575408279543,3.275,13
250,7.7777324396326195,2.0467552255247066,3.05,13
251,7.7777324396326195,2.2734200335491273,4.125,13
252,7.7777324396326195,2.1707027754198465,3.425,9
253,7.7777324396326195,2.2691772253362585,3.725,22
254,7.7777324396326195,2.057244864751591,3.1,13
255,7.7777324396326195,2.16279833862398,3.55,13
256,7.7777324396326195,2.5958510147483587,4.8,31
257,7.7777324396326195,2.2121241281175847,5.45,31
258,7.7777324396326195,2.114081574024299,4.0,16
259,7.7777324396326195,2.251502982452418,3.475,13
260,7.7777324396326195,2.403434332733228,3.575,9
261,7.7777324396326195,2.449172850748013,3.85,10
262,7.7777324396326195,2.0748087351383577,4.175,13
263,7.7777324396326195,2.3772014699783925,3.5,13
264,7.7777324396326195,2.434925388815874,4.625,27
265,7.7777324396326195,2.4631154447330488,5.525,27
266,7.7777324396326195,2.169133788507819,5.875,27
267,7.7777324396326195,2.1188857796254004,6.6,40
268,7.7777324396326195,2.274614830955548,6.875,67
269,7.7777324396326195,2.1134572566078713,6.25,21
270,7.7777324396326195,2.3034656328079066,4.35,21
271,7.7777324396326195,2.3085757856945177,4.075,13
272,7.7777324396326195,2.2859771311018577,5.2,16
273,7.7777324396326195,2.23439425500233,4.15,13
274,7.7777324396326195,2.167706271915354,4.975,40
275,7.7777324396326195,2.2227417062165125,4.45,21
276,7.7777324396326195,2.1551494127323365,6.6,40
277,7.7777324396326195,2.078966186268477,5.6,24
278,7.7777324396326195,2.092166664662305,3.8,13
279,7.7777324396326195,2.2328078256490733,4.3,13
280,7.7777324396326195,2.3058504228085455,3.7,10
281,7.7777324396326195,2.3295481450990216,4.475,15
282,7.7777324396326195,2.4450737039839283,4.025,15
283,7.7777324396326195,2.244269329254628,3.725,15
284,7.7777324396326195,2.2353362454822756,4.975,31
285,7.7777324396326195,2.3757010393909566,4.675,22
286,7.7777324396326195,2.1452175216615204,4.85,22
287,7.7777324396326195,2.154541381983352,4.475,22
288,7.7777324396326195,2.2099296519149783,4.075,13
289,7.7777324396326195,2.378081597023581,3.55,10
290,7.7777324396326195,2.17339055338726,4.3,13
291,7.7777324396326195,2.1710427023874264,4.775,13
292,7.7777324396326195,2.1825397778432856,4.65,27
293,7.7777324396326195,2.0867707151433352,4.425,13
294,7.7777324396326195,2.2064333285287936,4.9,13
295,7.7777324396326195,2.0299561680325127,4.975,13
296,7.7777324396326195,1.9581869234323583,3.875,10
297,7.7777324396326195,2.1127960544872444,4.55,27
298,7.7777324396326195,2.1753702637428316,4.175,13
299,7.7777324396326195,1.963885663285712,3.7,13
300,7.7777324396326195,2.1237875264064647,4.025,13
301,7.7777324396326195,2.1804383878409626,4.025,13
302,7.7777324396326195,2.1116189414431545,2.7,9
303,7.7777324396326195,2.2497734238083895,4.325,15
304,7.7777324396326195,2.0850304320152353,4.15,11
305,7.7777324396326195,2.1476462909404255,4.05,12
306,7.7777324396326195,2.2877889462928804,5.475,15
307,7.7777324396326195,2.207734675492099,5.175,13
308,7.7777324396326195,2.421777578388519,4.475,13
309,7.7777324396326195,2.4854951222456365,3.575,13
310,7.7777324396326195,2.3455438606193297,3.925,22
311,7.7777324396326195,2.101701657328975,3.675,31
312,7.7777324396326195,2.1826701633345373,3.5,13
313,7.7777324396326195,2.3206231893099885,2.975,9
314,7.7777324396326195,2.195541262717497,2.725,9
315,7.7777324396326195,2.3634377209892783,3.775,13
316,7.7777324396326195,2.54527386294271,3.625,15
317,7.7777324396326195,2.1226240874033078,4.475,15
318,7.7777324396326195,2.3014322282632604,4.55,13
319,7.7777324396326195,2.3540604112575174,4.8,13
320,7.7777324396326195,2.3970660291686072,4.675,15
321,7.7777324396326195,2.4239644707257026,4.575,21
322,7.7777324396326195,2.252350984501992,4.425,13
323,7.7777324396326195,2.1544320593424837,3.625,16
324,7.7777324396326195,2.3779884691278577,4.8,27
325,7.7777324396326195,2.303917403051545,4.05,15
326,7.7777324396326195,2.243896531356115,4.9,27
327,7.7777324396326195,2.1779512759493285,4.825,13
328,7.7777324396326195,2.0540645532626054,4.825,13
329,7.7777324396326195,2.174075280711161,5.25,13
330,7.7777324396326195,2.0918967811798885,4.575,13
331,7.7777324396326195,2.176529637417161,3.9,13
332,7.7777324396326195,2.112099592896962,3.425,13
333,7.7777324396326195,2.083915150354575,3.15,13
334,7.7777324396326195,2.0802824354068625,2.75,13
335,7.7777324396326195,2.3473249615304144,4.425,40
336,7.7777324396326195,2.282049464188332,4.675,40
337,7.7777324396326195,2.0581692717988966,5.85,40
338,7.7777324396326195,2.0556797697298386,4.675,15
339,7.7777324396326195,2.085398102744917,4.2,16
340,7.7777324396326195,2.049309697960596,4.925,27
341,7.7777324396326195,2.129349545962013,4.125,27
342,7.7777324396326195,2.1555904828213572,3.775,13
343,8.004546898832773,2.269645801387805,3.45,13
344,8.004546898832773,2.3424340015536784,4.25,15
345,8.004546898832773,2.4351126931661833,4.0,13
346,8.004546898832773,2.238845911349995,4.15,13
347,8.004546898832773,2.316441316936926,3.675,10
348,8.004546898832773,2.295564252436189,4.3,16
349,8.004546898832773,2.309460751972508,3.575,15
350,8.004546898832773,2.294977988779473,3.65,13
351,8.004546898832773,2.200688497185326,3.125,10
352,8.004546898832773,2.2660860138552055,3.6,19
353,8.004546898832773,2.447701015008828,3.6,13
354,8.004546898832773,2.3423588493159997,4.425,31
355,8.004546898832773,2.2812071350674947,4.175,13
356,8.004546898832773,2.168748992431033,3.45,13
357,8.004546898832773,2.3061539225335395,2.775,13
358,8.004546898832773,2.488896948191008,3.0,10
359,8.004546898832773,2.222328475603457,3.1,12
360,8.004546898832773,2.305510231306608,3.725,31
361,8.004546898832773,2.371338474345851,2.975,13
362,8.004546898832773,2.452876776576036,2.925,16
363,8.004546898832773,2.514883035679129,3.375,13
364,8.004546898832773,2.3711658247294154,3.825,13
365,8.004546898832773,2.309401965281604,3.9,13
366,8.004546898832773,2.1517271713556787,2.9,10
367,8.004546898832773,2.266849744562512,3.675,13
368,8.004546898832773,2.5687052231724126,3.275,15
369,8.004546898832773,2.2790818714274805,3.225,13
370,8.004546898832773,2.176634248966349,3.275,10
371,8.004546898832773,2.3884042555991662,3.65,13
372,8.004546898832773,2.4653057931528544,4.5,13
373,8.004546898832773,2.312517506415515,4.25,19
374,8.004546898832773,2.2754161556289167,4.15,13
375,8.004546898832773,2.103849033798868,4.8,31
376,8.004546898832773,2.1539844174321887,5.525,31
377,8.004546898832773,2.234482642776128,5.35,28
378,8.004546898832773,2.2928168658312567,4.725,22
379,8.004546898832773,2.4538501622814772,4.125,13
380,8.004546898832773,2.101829482667877,3.85,13
381,8.004546898832773,2.082335519057163,3.225,13
382,8.004546898832773,2.293029716706653,3.125,13
383,8.004546898832773,2.3231574650468914,3.025,13
384,8.004546898832773,2.2481775303345275,3.675,28
385,8.004546898832773,2.0893333684508346,3.45,15
386,8.004546898832773,2.0924653895954917,3.25,27
387,8.004546898832773,2.2853944616392488,3.925,27
388,8.004546898832773,2.209963388886255,5.475,19
389,8.004546898832773,2.31441481008815,4.125,16
390,8.004546898832773,2.2561733838884144,4.675,16
391,8.004546898832773,2.042992138944712,5.125,31
392,8.004546898832773,1.9127246762144323,4.725,40
393,8.004546898832773,2.171838751667521,4.175,13
394,8.004546898832773,2.059940397930697,4.125,13
395,8.004546898832773,2.0987812194723143,4.825,13
396,8.004546898832773,2.2553742831859447,6.125,22
397,8.004546898832773,2.1633261467162486,5.725,15
398,8.004546898832773,2.229974319417781,4.725,16
399,8.004546898832773,2.0693550863033807,4.625,16
400,8.004546898832773,2.3823293522718445,5.475,27
401,8.004546898832773,2.163864412516934,6.725,40
402,8.004546898832773,2.0023608556817094,4.05,22
403,8.004546898832773,1.9318902626168977,4.0,13
404,8.004546898832773,1.9473945976792468,3.725,15
405,8.004546898832773,1.9541700059451679,3.85,15
406,8.004546898832773,2.1083394687968213,3.375,13
407,8.004546898832773,1.9293339573374773,3.125,13
408,8.004546898832773,1.870896546957686,2.8,15
409,8.004546898832773,1.8281858986829853,3.625,16
410,8.004546898832773,1.8783143798011526,4.0,13
411,8.004546898832773,1.858745226244762,3.3,13
412,8.004546898832773,1.9463107246170999,3.85,13
413,8.004546898832773,1.9789711777645311,4.55,13
414,8.004546898832773,2.049104059326806,3.5,21
415,8.004546898832773,2.3229630631213936,4.125,13
416,8.004546898832773,2.6597628373950277,5.6,28
417,8.004546898832773,2.3382338601852726,5.3,40
418,8.004546898832773,2.158613474368811,5.475,13
419,8.004546898832773,2.278001098753164,5.075,28
420,8.004546898832773,2.120603798933165,4.2,13
421,8.004546898832773,2.3191376043895486,3.95,15
422,8.004546898832773,2.0727353419816303,3.95,14
423,8.004546898832773,2.150698999121143,4.725,16
424,8.004546898832773,2.2410296959419584,4.35,22
425,8.004546898832773,2.0254072199914797,4.45,13
426,8.004546898832773,2.0583213762881925,4.375,16
427,8.004546898832773,2.28631878464892,4.75,19
428,8.004546898832773,2.0782676455666906,4.475,22
429,8.004546898832773,2.0244974847055714,4.525,13
430,8.004546898832773,2.2902317238748653,4.35,13
431,8.004546898832773,2.042156877784495,4.25,14
432,8.004546898832773,2.0311646106392587,4.025,9
433,8.004546898832773,2.0620822499767373,3.45,13
434,8.004546898832773,2.020268959042704,3.675,27
435,8.004546898832773,2.1132192494817668,3.675,13
436,8.004546898832773,2.0939293403232577,4.6,13
437,8.004546898832773,2.09422597800747,5.075,13
438,8.004546898832773,2.0299305819008326,5.725,31
439,8.004546898832773,2.155269451275573,4.375,16
440,8.004546898832773,2.0841764765948136,5.45,31
441,8.004546898832773,2.242770302558533,4.5,22
442,8.004546898832773,2.1647917466710607,5.85,40
443,8.004546898832773,2.2132150552621184,4.575,21
444,8.004546898832773,2.0442435750548063,4.675,31
445,8.004546898832773,1.9685620949205371,5.05,32
446,8.004546898832773,2.1059853171443694,6.2,40
447,8.004546898832773,2.0428000990615263,4.125,40
448,8.004546898832773,2.159949879567738,4.275,40
449,8.004546898832773,2.2677579502399015,3.125,16
450,8.004546898832773,2.1135770899135418,3.425,13
451,8.004546898832773,2.0964500185576815,3.275,13
452,8.004546898832773,2.2931389728208,2.775,13
453,8.004546898832773,2.2905912882007433,3.4,19
454,8.004546898832773,2.3859400711206886,3.55,19
455,8.004546898832773,2.108123435570012,3.275,13
456,8.004546898832773,2.0950784809591596,2.975,13
457,8.004546898832773,2.1506145879714507,4.075,16
458,8.004546898832773,2.2168788276373292,4.2,13
459,8.004546898832773,2.4742011907026544,4.1,13
460,8.004546898832773,2.2251501977729875,3.575,13
461,8.004546898832773,2.3315094579033335,3.075,13
462,8.004546898832773,2.32586686610021,4.375,19
463,8.004546898832773,2.3574243454646155,3.125,22
464,8.004546898832773,2.3994949820996707,3.15,10
465,8.004546898832773,2.4373782893206473,2.7,28
466,8.004546898832773,2.599397476992825,2.175,13
467,8.004546898832773,2.5087557427238285,3.075,14
468,8.004546898832773,2.417079895191626,4.625,14
469,8.004546898832773,2.2597214437225706,3.7,28
470,8.004546898832773,2.2811036387962025,2.9,14
471,8.004546898832773,2.459771238282717,3.65,14
472,8.004546898832773,2.3277843868310386,4.2,40
473,8.004546898832773,2.376650551374694,4.475,22
474,8.004546898832773,2.336349594188023,4.0,27
475,8.004546898832773,2.2491236398497865,3.5,10
476,8.004546898832773,2.1744599881389073,4.125,13
477,8.004546898832773,2.106662336030365,4.65,13
478,8.004546898832773,2.1334053783065343,4.525,13
479,8.004546898832773,2.2510138940761086,3.025,13
480,8.004546898832773,2.2792983630834867,3.925,16
481,8.004546898832773,2.3287466850980842,3.9,22
482,8.004546898832773,2.1680421006674124,3.9,13
483,8.004546898832773,2.060549828279175,3.4,13
484,8.004546898832773,2.0624816056700723,3.525,13
485,8.004546898832773,2.145237587556489,3.125,9
486,8.004546898832773,2.390110302478001,2.775,13
487,8.004546898832773,2.117424710101402,3.75,13
488,8.004546898832773,2.161737190764127,4.075,13
489,8.004546898832773,1.9992667121433734,3.55,13
490,8.004546898832773,2.0365120902241403,3.275,13
491,8.004546898832773,2.5246819467994555,3.8,13
492,8.004546898832773,2.3382576039480725,4.225,13
493,8.004546898832773,2.057036298565255,3.625,13
494,8.004546898832773,2.0403318011556535,4.05,22
495,8.004546898832773,2.070704382452727,2.875,11
496,8.004546898832773,2.025024147539349,3.85,13
497,8.004546898832773,1.9759229567674665,3.125,10
498,8.004546898832773,1.9573172518982773,4.2,13
499,8.004546898832773,2.014810040187842,4.35,13
500,8.004546898832773,2.166033844406128,3.925,16
501,8.004546898832773,2.304825788979268,3.35,13
502,8.004546898832773,2.252399228117274,4.85,31
503,8.004546898832773,2.1974011446804176,4.375,13
504,8.004546898832773,2.1657408866036447,4.625,16
505,8.004546898832773,2.2366296001785506,4.525,27
506,8.004546898832773,2.1382707340251463,5.575,40
507,8.004546898832773,2.102613907642784,5.7,40
508,8.004546898832773,2.1402408510827784,5.775,40
509,8.004546898832773,2.1526503206841485,3.875,13
510,8.004546898832773,2.412572407688361,3.4,12
511,8.004546898832773,2.2377003101680035,4.0,21
512,8.004546898832773,2.2592615886970324,4.025,28
513,8.004546898832773,2.295967933456501,5.0,13
514,8.004546898832773,2.400712721476341,5.35,21
515,8.004546898832773,2.406972184076892,4.75,19
516,8.004546898832773,2.2379639126070687,4.675,14
517,8.004546898832773,2.3587962946445797,4.075,13
518,8.004546898832773,2.2129066858915416,4.55,16
519,8.004546898832773,2.1062180000409265,4.325,13
520,8.004546898832773,2.0663319148100663,3.725,16
521,8.004546898832773,1.958465196665469,4.075,13
522,8.004546898832773,2.2814937500145875,4.65,19
523,8.004546898832773,2.1631025599010743,5.325,31
524,8.004546898832773,2.1769559139804757,3.875,31
525,8.004546898832773,2.3007875905383073,3.175,9
526,8.004546898832773,2.324931641812884,4.3,13
527,8.004546898832773,2.3456902265816817,3.7,13
528,8.004546898832773,2.2971836743095007,3.875,13
529,8.004546898832773,2.212009411011264,4.475,13
530,8.004546898832773,2.1231046371742957,3.8,13
531,8.004546898832773,2.241768300836486,3.6,13
532,8.004546898832773,2.345944994584808,3.925,13
533,8.004546898832773,2.239086134264846,5.25,31
534,8.004546898832773,2.247821489251888,3.55,16
535,8.004546898832773,2.2976704367529766,4.875,31
536,8.004546898832773,2.1588085830958326,3.85,13
537,8.004546898832773,2.0545969426938706,5.425,31
538,8.004546898832773,2.1340482352586267,5.45,28
539,8.004546898832773,2.2942371098330883,4.25,11
540,8.004546898832773,2.2658468875013673,4.525,16
541,8.004546898832773,2.1398600970441337,3.9,13
542,8.004546898832773,2.177440851852556,4.175,13
543,8.004546898832773,2.4493759151531913,4.375,15
544,8.004546898832773,2.3722698197704792,3.85,13
545,8.004546898832773,2.35935560067579,3.075,9
546,8.004546898832773,2.281566967525437,2.875,9
547,8.004546898832773,2.1415073029829665,2.35,13
548,8.004546898832773,2.4157403788528504,3.05,11
549,8.004546898832773,2.1531321896793973,3.15,22
550,8.004546898832773,2.375858170394583,4.475,21
551,8.004546898832773,2.3531070299151775,5.025,25
552,8.004546898832773,2.2032268294690858,3.525,22
553,8.004546898832773,2.229546043093516,2.925,19
554,8.004546898832773,2.197989032568034,2.85,13
555,8.004546898832773,2.226602875454476,2.725,13
556,8.004546898832773,2.2938720177071508,2.775,13
557,8.004546898832773,2.3301824823097688,2.775,10
558,8.004546898832773,2.213777437584464,3.175,13
559,8.004546898832773,2.1545177136376354,2.575,9
