iteration,fittest,mean_fitness,mean_links,max_links
89,2.4150852413355777,0.3401674764274045,11.15,34
90,2.4150852413355777,0.26819591548486466,11.175,82
91,2.4150852413355777,0.38963025923203265,8.8,45
92,2.4150852413355777,0.3623975333656926,14.675,67
93,2.4150852413355777,0.45868217172674475,8.55,28
94,2.4150852413355777,0.3127383127690754,9.075,28
95,2.4150852413355777,0.4285674352928247,5.825,28
96,2.4150852413355777,0.3515484202560494,7.8,29
97,2.4150852413355777,0.3449057307423442,10.175,40
98,2.4150852413355777,0.25592564499706405,10.025,40
99,2.4150852413355777,0.31798213200760894,10.175,81
100,2.43129556362804,0.37725798592507753,12.8,81
101,2.43129556362804,0.3890357080094512,8.2,31
102,2.43129556362804,0.3571025232366828,7.075,31
103,2.43129556362804,0.5004094690716201,6.375,28
104,2.5258237031972888,0.42562218184492073,8.925,28
105,2.5258237031972888,0.43554246062225027,13.15,40
106,2.5258237031972888,0.3213997113973578,12.7,82
107,2.5258237031972888,0.3084028888186384,12.4,67
108,2.5258237031972888,0.38526098702008954,13.525,49
109,2.5258237031972888,0.33819474084691614,8.8,28
110,2.5258237031972888,0.41192435026628493,10.275,28
111,2.5258237031972888,0.34517978731968774,6.75,34
112,2.5258237031972888,0.29698606871446603,7.975,34
113,2.5258237031972888,0.32730248850702187,8.125,40
114,2.5258237031972888,0.32286898286766463,12.15,40
115,2.5258237031972888,0.5171319553864987,13.85,40
116,2.5258237031972888,0.45404278386558,10.225,28
117,2.5258237031972888,0.3442171104457176,11.575,121
118,2.5258237031972888,0.5276956484503462,10.2,40
119,2.5258237031972888,0.41253318361422037,9.25,40
120,2.5258237031972888,0.335942359602418,10.075,49
121,2.5258237031972888,0.32415256739263903,9.7,40
122,2.5258237031972888,0.3063272186401188,13.5,40
123,2.685696113668694,0.3245117278644705,10.725,40
124,2.685696113668694,0.37468821792381046,10.8,40
125,2.685696113668694,0.4079415709762076,9.5,40
126,2.685696113668694,0.3681693689102381,11.1,40
127,2.685696113668694,0.41464329170962755,10.125,40
128,2.685696113668694,0.3216692448261972,12.8,45
129,2.685696113668694,0.3305124304021165,16.45,40
130,2.685696113668694,0.3917152312208125,19.2,49
131,2.685696113668694,0.40232159606007356,17.45,40
132,2.685696113668694,0.3530421942362047,16.975,43
133,2.685696113668694,0.2999225224569265,17.65,40
134,2.685696113668694,0.4076323513540361,11.275,40
135,2.685696113668694,0.4465919182186252,14.925,42
136,2.685696113668694,0.4418538576409814,11.25,40
137,2.685696113668694,0.5400484078181325,14.85,40
138,2.685696113668694,0.4071466147670522,13.5,40
139,2.685696113668694,0.4693576635618519,12.425,40
140,2.685696113668694,0.5020195376247616,15.1,67
141,2.685696113668694,0.5753897069213366,11.9,40
142,2.685696113668694,0.5542712512857085,11.6,40
143,2.685696113668694,0.45602507743065424,11.225,40
144,2.685696113668694,0.5346874394241701,12.7,40
145,2.685696113668694,0.3797330111978175,13.6,41
146,2.685696113668694,0.42134917848578457,11.325,40
147,2.685696113668694,0.47733008908451985,13.9,40
148,2.685696113668694,0.3764569697544061,12.2,45
149,2.685696113668694,0.5197962893473074,15.7,63
150,2.685696113668694,0.4954948290005432,12.8,40
151,2.685696113668694,0.4721070854277021,13.975,40
152,2.685696113668694,0.3458223937163261,15.475,40
153,2.685696113668694,0.3416367518331981,18.0,40
154,2.685696113668694,0.2801468195636273,15.0,40
155,2.685696113668694,0.3284385823075627,11.625,40
156,2.685696113668694,0.3638407786561443,13.475,94
157,2.685696113668694,0.3626792839780979,8.55,31
158,2.685696113668694,0.39919691083652287,9.425,40
159,2.685696113668694,0.4377830053680796,12.2,45
160,2.685696113668694,0.41802855890523327,12.6,46
161,2.685696113668694,0.31633581555267815,15.2,49
162,2.685696113668694,0.39493292893116155,16.975,43
163,2.685696113668694,0.2975681278556185,17.8,67
164,2.685696113668694,0.2880215759397696,15.075,67
165,2.685696113668694,0.36491569508765054,12.225,49
166,2.685696113668694,0.4626351037327895,14.3,40
167,2.685696113668694,0.3756862870959514,16.8,121
168,2.685696113668694,0.28532162355064444,15.325,40
169,2.685696113668694,0.31893734537880186,19.075,45
170,2.685696113668694,0.2735542719348504,21.225,85
171,2.685696113668694,0.41901783647007085,13.775,82
172,2.685696113668694,0.25696257765318553,10.2,40
173,2.685696113668694,0.40746158745704725,9.225,46
174,2.685696113668694,0.4529485695111992,12.475,121
175,2.685696113668694,0.3777549519396965,11.825,40
176,2.685696113668694,0.5242356441513808,14.2,63
177,2.685696113668694,0.32726937003116346,15.3,121
178,2.685696113668694,0.54352041380207,9.7,49
179,2.685696113668694,0.4642726387338708,8.875,40
180,2.685696113668694,0.4156451262385589,8.85,40
181,2.685696113668694,0.4329288923700293,12.4,63
182,2.685696113668694,0.388402600002108,9.65,40
183,2.685696113668694,0.5006821106996682,9.5,40
184,2.685696113668694,0.45641258351310315,10.2,40
185,2.685696113668694,0.3449854300238243,10.975,40
186,2.685696113668694,0.44651273870948727,10.35,40
187,2.685696113668694,0.4990043101516086,10.95,40
188,2.685696113668694,0.45369778848546877,9.775,40
189,2.685696113668694,0.5668188583281386,11.925,40
190,2.685696113668694,0.4604248887487704,11.75,40
191,2.685696113668694,0.30986983354905695,14.35,49
192,2.685696113668694,0.40544434058809015,17.375,85
193,2.685696113668694,0.4630328275119531,10.975,40
194,2.685696113668694,0.37562497627630026,14.55,40
