iteration,fittest,mean_fitness,mean_links,max_links
0,1.6029619687353585,0.2399173162602007,13.075,32
1,1.8249146342880842,0.26475302323632877,11.675,25
2,1.8768576898041733,0.3822513778222572,9.125,41
3,1.8768576898041733,0.31684077479491546,9.125,40
