generation,best_fitness,mean_fitness,std_fitness,best_ever,mean_links,max_links
0,1.3385620535962774,0.2648697650119821,0.3036595801563249,0,13.675,42
1,1.3385620535962774,0.2662706512916834,0.32706934617984385,1.3385620535962774,9.225,25
2,1.3680750399672885,0.31962641203006825,0.3584112499660664,1.3385620535962774,12.1,45
3,1.3680750399672885,0.20594895212746164,0.35655536869129917,1.3680750399672885,9.475,27
4,1.3680750399672885,0.2770282083398761,0.4243537649576554,1.3680750399672885,7.2,13
5,1.3680750399672885,0.286422931012556,0.4031570924463784,1.3680750399672885,5.925,19
6,1.3680750399672885,0.34566188316787494,0.45024008339307714,1.3680750399672885,5.925,10
7,1.3680750399672885,0.2876107503062146,0.42572082863588456,1.3680750399672885,5.125,11
8,1.3680750399672885,0.4099890087344752,0.446868730892395,1.3680750399672885,4.8,10
9,1.3680750399672885,0.28868999105155674,0.410513727202573,1.3680750399672885,5.45,19
10,1.3680750399672885,0.3481581866662832,0.43645153849258767,1.3680750399672885,4.425,10
11,1.3680750399672885,0.4383279688536767,0.43801562061389315,1.3680750399672885,3.775,10
12,1.3680750399672885,0.5362876373965835,0.3961148169771717,1.3680750399672885,2.975,10
13,1.3680750399672885,0.6120564487051314,0.35891669597689135,1.3680750399672885,2.65,10
14,1.3680750399672885,0.5915710654990519,0.3823520943434467,1.3680750399672885,3.35,10
15,1.3680750399672885,0.5820441702165716,0.3868406639125737,1.3680750399672885,2.975,10
16,1.3680750399672885,0.5806636341463849,0.37729292555700894,1.3680750399672885,3.225,10
17,1.3680750399672885,0.46527333385553166,0.4100128556196437,1.3680750399672885,3.0,10
18,1.3680750399672885,0.5354287482157163,0.3861528699042703,1.3680750399672885,3.675,11
19,1.3680750399672885,0.5522716635396774,0.41951666950934985,1.3680750399672885,3.75,14
20,1.3680750399672885,0.6320297986764096,0.33324817942610024,1.3680750399672885,3.5,10
21,1.3680750399672885,0.5047942246997499,0.4167458640022616,1.3680750399672885,3.95,23
22,1.3680750399672885,0.5662170395416591,0.41100714138244127,1.3680750399672885,3.65,10
23,1.3680750399672885,0.5033052708940848,0.4006502171776203,1.3680750399672885,2.85,13
24,1.3680750399672885,0.468484464882682,0.4154011898487858,1.3680750399672885,3.55,10
25,1.3680750399672885,0.6091215300367165,0.36704566131127897,1.3680750399672885,2.4,11
26,1.3680750399672885,0.6837282861934071,0.2992088572125622,1.3680750399672885,2.125,10
27,1.3680750399672885,0.5883515408468268,0.3685231181628611,1.3680750399672885,2.625,10
28,1.3680750399672885,0.6006168212413275,0.37233626174200785,1.3680750399672885,2.075,10
29,1.3680750399672885,0.6651604316335715,0.32893892147801074,1.3680750399672885,2.075,10
30,1.3680750399672885,0.693761511989472,0.3290998268601283,1.3680750399672885,2.075,10
31,1.3680750399672885,0.6368233531138932,0.32602888501664407,1.3680750399672885,2.375,10
32,1.3680750399672885,0.5641728686607373,0.38448850176182486,1.3680750399672885,2.125,10
33,1.3680750399672885,0.591287110178155,0.39235967929483123,1.3680750399672885,2.475,10
34,1.3991598386113504,0.540068976172838,0.4130850672808877,1.3680750399672885,2.825,11
35,1.3991598386113504,0.6281791257328634,0.3780053342362611,1.3991598386113504,2.025,10
36,1.3991598386113504,0.6204349338266822,0.381825938733032,1.3991598386113504,2.0,10
37,1.3991598386113504,0.6326222283505551,0.40617253474280723,1.3991598386113504,2.275,10
38,1.3991598386113504,0.6204290115521272,0.4279803892590083,1.3991598386113504,2.325,10
39,1.5187695487996724,0.7409560211868346,0.4288780560261428,1.3991598386113504,1.75,7
40,1.5580802113756944,0.7156536595899994,0.4768395032983389,1.5187695487996724,1.65,5
41,1.667170098235504,0.6177756937827612,0.47326828971524104,1.5580802113756944,1.85,4
42,1.667170098235504,0.6288810758432783,0.4480061287576429,1.667170098235504,2.025,4
43,1.667170098235504,0.6235846101053907,0.5262270414300584,1.667170098235504,2.2,4
44,1.667170098235504,0.5828943593260599,0.5190260865576263,1.667170098235504,2.35,13
45,1.667170098235504,0.6832884950106312,0.45153366528390426,1.667170098235504,2.125,10
46,1.667170098235504,0.702389167587383,0.4737509487291916,1.667170098235504,2.2,10
47,1.667170098235504,0.6199304454897485,0.4628276951775994,1.667170098235504,2.125,10
48,1.667170098235504,0.6309567770222831,0.40464546103412485,1.667170098235504,1.875,5
49,1.667170098235504,0.6698334446109858,0.42632422377514095,1.667170098235504,2.025,10
50,1.667170098235504,0.7097122633489243,0.38723550642535687,1.667170098235504,1.825,7
51,1.667170098235504,0.6920311926767349,0.47504197694429046,1.667170098235504,1.6,6
52,1.678857229501886,0.7404036915562932,0.491246706585837,1.667170098235504,1.7,5
53,1.678857229501886,0.607189463789268,0.5192130787755014,1.678857229501886,1.775,5
54,1.678857229501886,0.5858222057811759,0.4612459464742026,1.678857229501886,1.55,5
55,1.678857229501886,0.6827264318285368,0.4414996452614124,1.678857229501886,2.275,7
56,1.678857229501886,0.611231511257813,0.41689768890485157,1.678857229501886,2.15,7
57,1.7016431800457703,0.7253291503291872,0.46430241214203677,1.678857229501886,2.1,7
58,1.7016431800457703,0.7167435436790246,0.3551488103211279,1.7016431800457703,1.85,5
59,1.7016431800457703,0.6663518861836226,0.44266817147610654,1.7016431800457703,2.025,5
60,1.7032044783593003,0.6137460311249454,0.49507654985037725,1.7016431800457703,1.925,5
61,1.7032044783593003,0.7252323658962402,0.39355089439566365,1.7032044783593003,2.125,13
62,1.7032044783593003,0.6523023979920819,0.4188942265451536,1.7032044783593003,2.75,13
63,1.8889201673858198,0.7316152247774966,0.4785129573510676,1.7032044783593003,2.8,13
64,1.8889201673858198,0.5966865358217959,0.5252983661696639,1.8889201673858198,2.975,7
65,2.113854523942571,0.583589638763352,0.5790090147726265,1.8889201673858198,3.4,7
66,2.113854523942571,0.544193298419569,0.6133682578226617,2.113854523942571,2.9,6
67,2.524743603849733,0.6258996431681643,0.7845636887890394,2.113854523942571,3.45,13
68,2.524743603849733,0.5179583903897779,0.7345552044214962,2.524743603849733,3.0,10
69,2.544576817461939,0.5783146660167329,0.7887691405356274,2.524743603849733,3.225,10
70,2.6520669892934183,0.6914671606787444,0.9550336896683959,2.544576817461939,2.7,7
71,2.6520669892934183,0.7098256956583646,0.9847018424677962,2.6520669892934183,2.5,4
72,2.760763304016357,0.736571140680299,1.0522316322328777,2.6520669892934183,2.475,5
73,2.814114367378626,0.5796519765283851,0.9383105157981704,2.760763304016357,2.6,7
74,2.814114367378626,0.5415749815177294,0.959577753884056,2.814114367378626,2.375,6
75,2.814114367378626,0.6126227483968789,0.8671897479165251,2.814114367378626,2.925,9
76,2.814114367378626,0.6352549652138132,0.9622300034316723,2.814114367378626,3.025,9
77,2.8234859457109547,0.7204413369599703,1.0000816087121143,2.814114367378626,3.125,10
78,2.846507781326605,0.7464593859465841,1.107255067063717,2.8234859457109547,3.05,10
79,2.846507781326605,0.5890964652982312,0.9559016398155525,2.846507781326605,3.2,9
80,2.846507781326605,0.704633005552889,1.0545938463558808,2.846507781326605,3.375,9
81,2.846507781326605,0.6059904475987554,0.991938873440378,2.846507781326605,3.425,22
82,2.846507781326605,0.6945691948439277,1.0332481002653997,2.846507781326605,2.625,11
83,2.846507781326605,0.5408931098566638,0.9308138057854092,2.846507781326605,2.675,7
84,2.846507781326605,0.5704908307438826,0.9454345155765956,2.846507781326605,2.575,6
85,2.846507781326605,0.6509979517835219,0.978237732054012,2.846507781326605,2.725,9
86,2.9241439740688877,0.6431128224655447,1.0072876756541658,2.846507781326605,3.0,9
87,2.9241439740688877,0.7915118691088233,1.1118574608293048,2.9241439740688877,3.0,13
88,2.9326725858480307,0.7083343026533767,1.0936774054585514,2.9241439740688877,2.8,9
89,2.9326725858480307,0.415875963870539,0.748787773498381,2.9326725858480307,2.375,9
90,2.9326725858480307,0.6669171005304074,1.1085342124873776,2.9326725858480307,2.425,7
91,2.9326725858480307,0.6189929813062323,1.0961074208558363,2.9326725858480307,2.425,6
92,2.9329344105636164,0.9109002769876149,1.242145732209021,2.9326725858480307,2.875,7
93,2.9329344105636164,0.8631936554479633,1.1678459057025614,2.9329344105636164,2.55,5
94,2.9329344105636164,0.61600384266986,1.036677803470286,2.9329344105636164,2.25,6
95,2.9329344105636164,0.7812041203607648,1.1077177073060633,2.9329344105636164,2.325,7
96,2.9329344105636164,0.6117317609153607,1.0559132328975056,2.9329344105636164,2.3,6
97,2.9329344105636164,0.7121269530276451,1.1128873335966754,2.9329344105636164,2.9,9
98,2.9329344105636164,0.7743770270539216,1.0901459380337202,2.9329344105636164,2.925,7
99,2.9329344105636164,0.8908798066783354,1.1820199753981384,2.9329344105636164,2.9,10
